"id","Value","area","ratio","rValue"
89,15104642,0.0625,1,15104642
90,9096270,0.0625,1,9096270
91,8772035,0.0625,1,8772035
92,5197619,0.0625,1,5197619
93,3029217.25,0.0625,1,3029217.25
94,345159.96875,0.0625,1,345159.96875
95,148472.359375,0.0505461306618439,0.808738090589502,120075.252426256
96,252611.53125,0.016638367715911,0.266213883454576,67248.6967394695
97,13046289,0.0314514167424188,0.5032226678787,6565188.35649654
98,9981066,0.060473433900376,0.967574942406016,9657429.36010065
99,12094642,0.0625,1,12094642
100,19663872,0.0625,1,19663872
101,22684834,0.0625,1,22684834
102,20754078,0.0625,1,20754078
103,17658990,0.0625,1,17658990
104,6621000,0.0625,1,6621000
105,7136232,0.0625,1,7136232
106,597116.75,0.0625,1,597116.75
107,324880.8125,0.0625,1,324880.8125
108,216330.875,0.0625,1,216330.875
109,840067.8125,0.0612282726442044,0.979652362307271,822974.417013926
110,449087.15625,0.0569287732630422,0.910860372208675,409055.69429601
111,257763.25,0.0200759361655495,0.321214978648792,82797.4168451932
112,12299490,0.0215457268506802,0.344731629610884,4240023.23108277
113,11248622,0.0576563743835383,0.922501990136612,10376876.1812945
114,12023882,0.0625,1,12023882
115,15023163,0.0625,1,15023163
116,16590379,0.0625,1,16590379
117,12838051,0.0625,1,12838051
118,9051110,0.0625,1,9051110
119,1884417.375,0.0625,1,1884417.375
120,2100123.25,0.0625,1,2100123.25
121,885576.9375,0.0625,1,885576.9375
122,1794065.75,0.0625,1,1794065.75
123,1178971.25,0.0625,1,1178971.25
124,451589.25,0.0625,1,451589.25
125,303259.8125,0.0625,1,303259.8125
126,144056.125,0.0465523137522114,0.744837020035382,107298.334862845
127,379142.625,0.0144952207799891,0.231923532479826,87932.0969036739
128,11726840,0.00542773490848896,0.0868437585358234,1018402.86134824
129,14339123,0.0620668737352416,0.993069979763866,14239752.5874416
130,16353311,0.0625,1,16353311
131,15549859,0.0625,1,15549859
132,8661885,0.0625,1,8661885
133,5927227,0.0625,1,5927227
134,1277571.125,0.0625,1,1277571.125
135,700812.5625,0.04180931732551,0.668949077208161,468807.916980261
136,440657.125,0.0177941170665802,0.284705873065284,125457.671495563
137,1171178.25,0.0515633930227767,0.825014288364427,966238.790471645
138,651392.4375,0.0471080929486366,0.753729487178186,490973.687868623
139,607726.875,0.0584954615568529,0.935927384909646,568788.224858061
140,249779.734375,0.0625,1,249779.734375
141,155648.625,0.0625,1,155648.625
142,590623.5,0.0491164205468048,0.785862728748878,464148.995373213
143,395089.875,0.00403874503401096,0.0646199205441754,25530.6763303082
144,7937275.5,0.0122801215465545,0.196481944744872,1559531.32621583
145,4375924,0.0216126814311892,0.345802902899028,1513207.22206552
146,3753570.25,0.0584405455047122,0.935048728075395,3509771.08800414
147,2539539,0.0607062545176101,0.971300072281762,2466654.41426235
148,2491623,0.0536589426171717,0.858543081874748,2139165.68929
149,182058.09375,0.0351530359097734,0.562448574556375,102398.315316138
150,1092348.5,0.0264560474774022,0.423296759638435,462387.580445905
151,536139.8125,0.0017346179626075,0.0277538874017199,14879.9639877042
152,624962.125,0.037995662917161,0.607930606674576,379933.603799882
153,159878.34375,0.0625,1,159878.34375
154,210086.921875,0.0625,1,210086.921875
155,609938.1875,0.0608268202771166,0.973229124433866,593609.608179404
156,657636.6875,0.00159697470571799,0.0255515952914878,16803.6664878347
157,628836.4375,0.0352574304102413,0.56411888656386,354738.510953285
158,1063323.625,0.0370078911382606,0.59212625821217,629621.83933985
159,1404851.375,0.0152017990935676,0.243228785497082,341700.293745156
160,597237,0.0160221777822703,0.256354844516324,153104.598274396
161,346153.59375,0.0469587547576952,0.751340076123123,260079.067478418
162,223557.53125,0.0625,1,223557.53125
163,442597.40625,0.0598728909040509,0.957966254464815,423993.379501154
164,591239.125,0.00672973872739143,0.107675819638263,63662.1573865844
165,290371.8125,0.0025985089491715,0.041576143186744,12072.5400538944
166,437820.8125,0.0154123959929204,0.246598335886726,107965.883779074
167,418162.78125,0.0601511998968998,0.962419198350397,402447.888710598
168,707468.625,0.0372679577015775,0.596287323225239,421854.572667091
169,526478.8125,5.76369182192303e-05,0.000922190691507685,485.51386016352
170,201924.328125,0.00035142483928559,0.00562279742856943,1135.37959294686
171,189709.625,0.0101726839574808,0.162762943319692,30877.696941075
172,505102.09375,0.004276082928489,0.0684173268558239,34557.7350436548
